"<a href=""http://crontab.guru/"" target=""_blank"">Need help?</a>","<a href=""http://crontab.guru/"" target=""_blank"">¿Necesita ayuda?</a>"
"Abandoned Orders","Órdenes abandonadas"
"About Worldline","Acerca de Worldline"
"Activating this option allows the issuer of the customer card to request the 3-D Secure process to be triggered. This means that both the challenge flow (where strong customer authentication is needed) and the frictionless flow (where the issuing bank will take full liability) can be triggered.","La activación de esta opción permite al emisor de la tarjeta de cliente solicitar la activación del proceso 3-D Secure. Esto significa que tanto el flujo de desafío (donde se necesita una fuerte autenticación del cliente) como el flujo sin fricciones (donde el banco emisor asumirá toda la responsabilidad) pueden activarse."
"Activating this option will request the issuer to always go for a challenge flow during the 3-D Secure process.","Al activar esta opción, se solicitará al emisor que busque siempre un flujo de desafío durante el proceso de 3-D Secure."
"Activating this option will request to issuer not to request a strong customer authentication for the payment if the value of the basket is below 30 EUR. This exemption can only be requested for EU customers, as it is linked to the PSD2 European regulation. Note that activating this option will transfer the liability to you, as a merchant, in case of fraud.","Al activar esta opción, se solicitará al emisor que no solicite una autenticación fuerte del cliente para el pago si el valor de la cesta es inferior a 30 EUR. Esta exención solo se puede solicitar para clientes de la UE, ya que está ligada al reglamento europeo PSD2. Tenga en cuenta que la activación de esta opción le transferirá la responsabilidad a usted, como comerciante, en caso de fraude."
"All Allowed Countries","Todos los países permitidos"
"All Allowed Currencies","Todas las monedas permitidas"
"All Allowed Customer Groups","Todos los grupos de clientes permitidos"
"American Express","American Express"
"and perform the following steps:","y realice los siguientes pasos:"
"API Key","Clave de API"
"API Secret","Secreto de la API"
"Apply Surcharge","Aplicar Recargo"
"Are you sure you want to do this? All webhook data will be removed.","¿Seguro que quieres hacer esto? Se eliminarán todos los datos del webhook."
"Attention","Atención"
"Authorization Mode","Modo de autorización"
"Authorize & Capture","Autorizar y capturar"
"Authorize","Autorizar"
"Auto cancellation of orders that are stuck in the payment review status after the specified time. The time is in minutes.","Cancelación automática de pedidos que están atascados en el estado de revisión de pago después del tiempo especificado. El tiempo aparece en minutos."
"Available Credit Card Types","Tipos de tarjeta de crédito disponibles"
"Browse our API reference, our documentation and keep yourself up to date with the latest payment trends.","Consulte nuestra referencia API, nuestra documentación y manténgase al día de las últimas tendencias en materia de pagos."
"Carte Bancaire","Carte Bancaire"
"Check for updates","Buscar actualizaciones"
"Check out documentation","Consulte la documentación"
"Click on ""GENERATE WEBHOOKS API KEY""","Haga clic en ""GENERAR CLAVE DE API DE GANCHOS WEB"""
"Click on ""SAVE"" to confirm your settings","Haga clic en ""GUARDAR"" para confirmar su configuración"
"Click on the link to <a href=""%1"">ignore this notification</a>","Haga clic en el enlace para <a href=""%1"">ignorar esta notificación</a>"
"Code eci: %1","Código eci: %1"
"Company Name","El nombre de tu compañía"
"Company Name","El nombre de tu compañía"
"Connection failed! Test again?","Error de conexión ¿Desea hacer la prueba nuevamente?"
"Connection","Conexión"
"Contact our sales team","Contacte con nuestro equipo de ventas"
"Copy & Paste the WebhooksKeySecret immediately","Inmediatamente copie y pegue WebhooksKeySecret"
"Create a test account","Crear una cuenta de prueba"
"Credit Cards (iFrame)","Tarjeta de crédito"
"Custom Return URL","URL de devolución personalizada"
"Debug","Depurar"
"Debug","Depurar"
"Default Order Status","Estado de pedido predeterminado"
"Default value: every 5 minutes. <a href=""http://crontab.guru/"" target=""_blank"">Need help?</a>","Valor predeterminado: cada 5 minutos. <a href=""http://crontab.guru/"" target=""_blank"">¿Necesita ayuda?</a>"
"Diners Club","Diners Club"
"Enable 3-D Secure Authentication","Habilitar la autenticación segura 3D"
"Enable Module","Habilitar módulo"
"Enable Payment","Habilitar pago"
"Enable Saved Payment (Vault)","Habilitar pago guardado (almacén)"
"Enable Vault for Card Payments","Habilitar almacén para pagos con tarjeta"
"Enabling this option will make sure the customer performs a “Strong Customer Authentication” and hence enforces a “challenge” 3DS flow.","Al habilitar esta opción, se asegurará de que el cliente realice una Strong Customer Authentication y, por lo tanto, aplique un flujo 3DS de „challenge“."
"ending","finalizando"
"Enforce Strong Customer Authentication for Every Payment","Hacer cumplir la autenticación sólida del cliente para cada pago"
"Environment Mode","Modo de entorno"
"expires","vence"
"Fallback Timeout Limit","Límite de tiempo de espera de reserva"
"Fallback Timeout","Tiempo de espera de reserva"
"Final Authorization","Autorización final"
"For extension support, please, visit the <a href=""%1"" target=""_blank"">support site</a>.","Para obtener ayuda sobre la extensión, visite el <a href=""%1"" target=""_blank"">sitio de asistencia técnica</a>."
"Fraud Information","Información de fraude"
"General Information","Información general"
"General","General"
"Get in touch","Póngase en contacto con nosotros"
"Get surcharge amount","Obtener monto de recargo"
"Go to Configuration > Technical information > API settings > Webhooks Configuration","Vaya a Configuración > Información técnica >  Parámetros API > Configuración de ganchos web"
"Hosted Checkout (Redirect to Worldline)","Finalización de la compra alojada"
"HTML Template ID","Id. de plantilla HTML"
"If the payment process is failed, change the order status after the specified time in ""Fallback Timeout"" till the value specified in this field.<br/>In other words, the request will be executed during the specified time limit.","Si el proceso de pago produce un error, cambie el estado del pedido después del tiempo especificado en ""Tiempo de espera de reserva"" hasta que el valor especificado aparezca en este campo.<br/>En otros términos, la solicitud se ejecutará durante el límite de tiempo especificado."
"If the payment process is failed, change the order status after the specified time.","Si el proceso de pago produce un error, cambie el estado del pedido después del tiempo especificado."
"If the setting is enabled and the sum of the order is below 30 euros, the customer won’t be asked to go through 3DS auth.","Si el ajuste está activado y el importe del pedido es inferior a 30 euros, no se pedirá al cliente que pase por 3DS auth."
"If you want to leave any feature suggestions, feel free to fill in the form.","Si desea proponer una nueva característica, no dude en completar el formulario."
"If you would like to propose a new feature, feel free to fill in the form.","Si desea proponer una nueva característica, no dude en completar el formulario."
"In ""Endpoints URLs"", paste the Webhooks URL of your store - see below","En ""URL de puntos finales"", pegue la URL de los ganchos web de su tienda, vea a continuación"
"Increase conversion rates by offering your customers their preferred methods of payment. Implement the best payment solutions quickly, while addressing key needs such as fraud prevention, data analytics, security, and compliance, whether local or cross-border.","Aumente las tasas de conversión ofreciendo a sus clientes sus métodos de pago preferidos. Implante rápidamente las mejores soluciones de pago, atendiendo al mismo tiempo a necesidades clave como la prevención del fraude, el análisis de datos, la seguridad y el cumplimiento normativo, ya sea local o transfronterizo."
"JCB","JCB"
"Key","Clave"
"label","etiqueta"
"Maestro","Maestro"
"Magento Version","versión Magento"
"Mastercard","Mastercard"
"Maximum Order Total","Total máximo de pedido"
"Merchant ID (PSPID)","Id. de comerciante (PSPID)"
"Message","Mensaje"
"Message","mensaje"
"Minimum Order Total","Total mínimo de pedido"
"No authorization transaction to proceed capture.","No hay transacción de autorización para proceder con la captura."
"No payment method","No hay método de pago"
"No public_hash provided","No se proporcionó public_hash"
"No","No"
"Not AJAX","No AJAX"
"Order %1 - Check the payment","Pedido XXXX - Comprobar el pago"
"Order processed successfully by webhook. WorldLine status: %1.","El pedido se procesó con éxito a través del gancho web. Estado de WorldLine: %1."
"Order Status Updater","Actualizador de estado de pedido"
"Payment Action","Acción de pago"
"Payment from Applicable Countries","Pago de países aplicables"
"Payment from Applicable Currencies","Pago de monedas aplicables"
"Payment from Applicable Customer Groups","Pago de grupos de clientes aplicables"
"Payment from Specific Countries","Pago de países específicos"
"Payment from Specific Currencies","Pago de monedas específicas"
"Payment from Specific Customer Groups","Pago de grupos de clientes específicos"
"Payment Methods","Métodos de pago"
"Place Order","Realizar pedido"
"Please <a href=""%1"">Contact us</a> in case you don\'t receive the confirmation within %2 minutes.","No dude en ponerse <a href=""%1"">en contacto</a> con nosotros si no recibe este correo electrónico en los próximos %2 minutos."
"Please correct the sent data.","Corrija los datos enviados."
"Please explain how our payment plugin can be further improved","Explique cómo se puede mejorar aún más nuestro complemento de pago"
"Please note that 3-D Secure and PWA settings can now be <a href=""%1"">configured globally</a> for all Worldline payment methods. Feel free to review these if needed.","Tenga en cuenta que los ajustes de 3-D Secure ahora se pueden <a href=""%1"">configurar globalmente</a> para todos los métodos de pago de Worldline. Siéntase libre de revisarlos si es necesario."
"Please note that a surcharge may be added to the amount you have to pay depending on the payment method you have chosen.","Tenga en cuenta que se puede agregar un recargo a la cantidad que debe pagar según el método de pago que haya elegido."
"Please use one of the following extensions : html, htm, dhtml","Utilice una de las siguientes extensiones : html, htm, dhtml"
"Please wait, the payment is being processed...","Please wait, the payment is being processed..."
"Please, <a href=""%1"">click here</a> to proceed.","<a href=""%1"">Haga clic aquí</a> para continuar."
"Plugin Version","versión Magento"
"Pre-Authorization","Preautorización"
"Production API URL","URL de producción de API"
"Production","Producción"
"Request 3DS Exemption","Solicitar exención de 3DS"
"Request a new feature","Solicitar una nueva característica"
"Request Authentication Exemption for Low-value Baskets","Solicitar exención de autenticación para cestas de bajo valor"
"Required parameter ""worldline"" for ""payment_method"" is missing.","Falta el parámetro requerido ""worldline"" para ""payment_method""."
"Saved Payment Sort order","Orden de pago guardado"
"Saved Payment Title","Título de pago guardado"
"Schedule (Cron Syntax)","Cronograma (sintaxis cron)"
"Secret Key","Clave secreta"
"Should be set only if you use PWA Studio or any other 3rd party frontend.","Se debe establecer únicamente si utiliza PWA Studio o cualquier otro frontend de terceros."
"Skip 3DSecure Authentication","Omitir la autenticación 3DSecure"
"Skip 3DSecure Authentication","Omitir la autenticación 3DSecure"
"Sorry, but something went wrong","Lamentablemente, se produjo algún error"
"Sort","Ordenar"
"Specific Countries","Países específicos"
"Specific Currencies","Monedas específicas"
"Specific Customer Groups","Grupos de clientes específicos"
"Specify fallback timeout in minutes.","Especificar el tiempo de espera de reserva en minutos."
"Specify fallback timeout limit in hours.","Especificar el límite de tiempo de espera de reserva en horas."
"Submit Customer Cart Items Data to Worldline","Enviar datos de artículos del carrito del cliente a Worldline"
"Submit","Entregar"
"Submit","Entregar"
"Successful! Test again?","¡Correcto! ¿Desea hacer la prueba nuevamente?"
"Surcharging amount must not be less than zero.","El importe del recargo no debe ser inferior a cero."
"Surcharging amount must not be more than remaining value.","El monto del recargo no debe ser mayor que el valor restante."
"Surcharging will allow you to ask an additional amount to your customer based on the card used. Note that this feature will only work in Australia.","El recargo te permitirá pedir un importe adicional a tu cliente en función de la tarjeta utilizada. Tenga en cuenta que esta función solo funcionará en Australia."
"Surcharging","Recargo"
"Test Connection","Probar conexión"
"Test","Prueba"
"Testing API URL","URL de lAPI de prueba"
"Thank you for your order %1.","Gracias por tu pedido %1."
"The cart isn't active.","The cart is not active."
"The current customer isn't authorized.","El cliente actual no está autorizado."
"The identifier of your Worldline account","El identificador de tu cuenta Worldline"
"The latest version of the plugin is %1. Check for any updates.","La última versión del plugin es la %1. Compruebe si hay actualizaciones."
"The payment has failed, please, try again","El pago ha producido un error, intente nuevamente"
"This option should not be turned off if the merchant is based in a EU country","Esta opción no debe desactivarse si el comerciante se encuentra en un país de la UE"
"This URL must be specified in the worldline admin panel","Esta URL debe especificarse en el panel de administración de Worldline"
"This URL must be specified in the Worldline admin panel","Esta URL debe especificarse en el panel de administración de Worldline."
"Title","Título"
"To retrieve the webhooks credentials, login to the Worldline Back Office.","Para recuperar las credenciales de los ganchos web, inicie sesión en Worldline Back Office."
"Trigger an Authentication for Every Payment","Active una Autenticación para Cada Pago"
"Use system value","Usar valor del sistema"
"Visa","Visa"
"Visit our support site","Visite nuestro sitio de asistencia"
"Waiting for payment confirmation","Esperando confirmación de pago"
"Waiting Time","Tiempo de espera"
"Webhook URL","URL de los ganchos web"
"Webhook","Gancho web"
"With a test account, you can develop your website and irrigate our payment system at your own pace. In our test environment, you perform test transactions with the confidence and peace of mind that no transaction is actually going to go through.","Con una cuenta de prueba, puede desarrollar su sitio web e irrigar nuestro sistema de pago a su propio ritmo. En nuestro entorno de prueba, puede realizar transacciones de prueba con la confianza y tranquilidad de que ninguna transacción se va a realizar realmente."
"With decades of experience and experts who are specialized in every field, Worldline offers the ideal solution for your company. As a leading innovator, we support the latest payment technology and we can answer all your questions related to your business activities.","Con décadas de experiencia y expertos especializados en cada campo, Worldline ofrece la solución ideal para su empresa. Como líderes en innovación, somos compatibles con las últimas tecnologías de pago y podemos responder a todas sus preguntas relacionadas con sus actividades empresariales."
"Worldline Online Payments configuration is located under the dedicated configuration section.","La configuración de Worldline Online Payments se encuentra debajo de la sección exclusiva de configuración."
"Worldline online payments version %1","Pagos en línea Worldline versión %1"
"Worldline Online Payments","Worldline Online Payments"
"WorldLine refund has failed. Please contact the provider.","El reembolso de WorldLine ha producido un error. Por favor, contáctese con el proveedor."
"Yes","Sí"
"Your company name","El nombre de tu compañía"
"Your order is still being processed and you will receive a confirmation e-mail.","Su pedido aún se está procesando y recibirá un correo electrónico de confirmación."
"Your payment couldn't be completed, please try again","Su pago no se pudo completar, por favor inténtelo de nuevo"
"Your payment is being processed","Su pago está siendo procesado"
Authentication status,Estado de autenticación
Exemption,Exención
Liability,Responsabilidad
Result,Resultado
"There are some cases when an order can not be created after a successful payment. E.g. if there is 1 product and several customers are trying to buy it. For the first buyer, the order will be created, and the rest will receive a refund (if the setting is set to yes) as the item is out of stock already.","Hay algunos casos en los que no se puede crear un pedido después de un pago exitoso. P.ej. si hay 1 producto y varios clientes están tratando de comprarlo. Para el primer comprador, se creará el pedido y el resto recibirá un reembolso (si la configuración se establece en sí) ya que el artículo ya está agotado."
"Enable Auto Refund If Order Creation Is Failed","Habilite el reembolso automático si falla la creación del pedido"
"Sender","Remitente"
"Enable","Permitir"
"Recipient","Destinatario"
"Payment Refused Email Template","Plantilla de correo electrónico de pago rechazado"
"Failed Orders Notification","Notificación de pedidos fallidos"
"Auto Refund For Out Of Stock Orders","Reembolso automático para pedidos agotados"
"Enable this option in order to be informed when an order could not be created. This can happen for instance when an item is out of stock.","Habilite esta opción para ser informado cuando no se pudo crear un pedido. Esto puede suceder, por ejemplo, cuando un artículo está agotado."
"Enable Sending Payment Refused Emails","Habilitar el envío de correos electrónicos de pago rechazado"
"With a test account, safely perform test transactions to validate your payments integration with Worldline, giving you confidence that everything is working as expected before going Live.","Con una cuenta de prueba, realice transacciones de prueba de manera segura para validar su integración de pagos con Worldline, lo que le brinda la confianza de que todo funciona como se espera antes de que se active."
"Ready to go Live?","¿Listo para ir a vivir?"
"Get in touch with our sales team to create a Live account.","Póngase en contacto con nuestro equipo de ventas para crear una cuenta en vivo."
"Check our documentation","Consulta nuestra documentación"
"Browse our Magento documentation.","Explore nuestra documentación de Magento."
"Check our Magento doc","Consulte nuestro documento de Magento"
"Browse our support site to keep up to date with the latest features and payment trends.","Explore nuestro sitio de soporte para mantenerse al día con las últimas funciones y tendencias de pago."
"Check our support site","Consulte nuestro sitio de soporte"
"Are you encountering issues? You have questions about our plugin or other Worldline products?","¿Estás encontrando problemas? ¿Tiene preguntas sobre nuestro complemento u otros productos de Worldline?"
"Contact our support team","Póngase en contacto con nuestro equipo de soporte"
"Feel we could do better with our Magento plugin?","¿Sientes que podríamos hacerlo mejor con nuestro complemento de Magento?"
"Suggest a new feature","Sugerir una nueva característica"
"Currently installed version of the Worldline Online Payments plugin is <b>%1</b>","La versión actualmente instalada del complemento Worldline Online Payments es <b>%1</b>"
"The latest version of the plugin is <b>%1</b>.","La última versión del complemento es <b>%1</b>."
"Check latest updates","Consulta las últimas actualizaciones"
"Refund Refused Notifications","Notificaciones de reembolso rechazado"
"Enable receiving emails in case your credit memo (refund) gets rejected by your acquirer.","Habilite la recepción de correos electrónicos en caso de que su adquirente rechace su nota de crédito (reembolso)."
"Comma-separated.","Separado por comas."
"Settings & Notifications","Configuración y notificaciones"
"Email Template","Plantilla de correo electrónico"
"Email Copy To","Copiar por correo electrónico a"
"Payment Refused Notifications","Notificaciones de pago rechazado"
"Failed Orders Notifications","Notificaciones de pedidos fallidos"
"Vault Title","Título de la bóveda"
"Debug Logs","Registros de depuración"
"Worldline Request Logs","Registros de solicitudes de Worldline"
"Webhooks","Webhooks"
"Log mode","Modo de registro"
"Log Webhooks","Registrar webhooks"
"Download Debug Log","Descargar registro de depuración"
"Erase Debug Log","Borrar registro de depuración"
"Request Log Grid","Solicitar cuadrícula de registro"
"Webhook Grid","Cuadrícula de webhook"
"Logging Records Lifetime (Days)","Duración de los registros de registro (días)"
"Log all requests","Registrar todas las solicitudes"
"Log error requests only","Registrar solo solicitudes de error"
"Copy","Copiar"
"Test Connection & Save Credentials","Pruebe la conexión y guarde las credenciales"
"To retrieve webhooks credentials, login to the Worldline Back Office","Para recuperar las credenciales de webhooks, inicie sesión en el Back Office de Worldline"
"Defines for how long our systems will fetch automatically information from Worldline to retrieve the latest payment status.","Define durante cuánto tiempo nuestros sistemas obtendrán automáticamente información de Worldline para recuperar el estado de pago más reciente."
"Defines after how long our systems will fetch automatically information from Worldline to retrieve the latest payment status.","Define después de cuánto tiempo nuestros sistemas obtendrán automáticamente información de Worldline para recuperar el estado de pago más reciente."
"Default value: every minute. <a href='http://crontab.guru/' target='_blank'>Need help?</a>","Valor predeterminado: cada minuto. <a href='http://crontab.guru/' target='_blank'>¿Necesitas ayuda?</a>"
"Enable Email To Customer","Habilitar correo electrónico al cliente"
"Email To Customer Sender","Correo electrónico al remitente del cliente"
"Email To Customer Template","Plantilla de correo electrónico al cliente"
"When an automatic refund is issued due to out-of-stock item(s), you can choose to activate this option which will trigger an email notification to be sent to your customer.","Cuando se emite un reembolso automático debido a un artículo(s) sin stock, puede elegir activar esta opción que enviará una notificación por correo electrónico a su cliente."
"Your order %reserved_order_id has been refunded","Su pedido %reserved_order_id ha sido reembolsado"
"You recently made a payment for order %reserved_order_id. Your payment was refunded due to a lack of stock on one or more items.","Recientemente realizó un pago por el pedido %reserved_order_id. Su pago ha sido reembolsado debido a la falta de stock en uno o más artículos."
"Dear %customer_name,","Estimado %customer_name,"
"New feature suggestion for Magento","Nueva sugerencia de función para Magento"
"Contact email","Email de contacto"
"Leave your email address in case we need to get back to you for more information","Deje su dirección de correo electrónico en caso de que necesitemos comunicarnos con usted para obtener más información"
"Exempt transactions from 3DS","Transacciones exentas de 3DS"
"By enabling the 3DS Exemption, you allow the card issuer and your acquirer to evaluate the risk level of transactions up to the Exemption Limit you specify in EUR. If the criteria are met, your customers will be exempt from Strong Customer Authentication (SCA). If your acquirer rejects the exemption and requires SCA, this is referred to as a soft decline. In such cases, we will attempt to prompt the customer for SCA and reinitiate the transaction if the customer successfully authenticates.","Al habilitar la exención 3DS, permite que el emisor de la tarjeta y su adquirente evalúen el nivel de riesgo de las transacciones hasta el límite de exención que especifique en EUR. Si se cumplen los criterios, sus clientes estarán exentos de la Autenticación Reforzada de Cliente (SCA).Si su adquirente rechaza la exención y requiere SCA, esto se denomina soft decline. En tales casos, intentaremos solicitar al cliente la SCA y reiniciar la transacción si el cliente se autentica con éxito."
"Exemption type","Tipo de exención"
"The Low-Value exemption is suitable for transactions below the specified monetary threshold of 30 EUR, allowing these low-value transactions a change to bypass Strong Customer Authentication (SCA) and streamline the checkout process. On the other hand, the Transaction-Risk-Analysis exemption enables a dynamic risk assessment for your transactions. The card issuer and your acquirer will evaluate the transaction based on various risk factors, allowing transactions up to a limit of 100 EUR to qualify for exemption if they are deemed low risk. Make your selection carefully to optimize the balance between customer experience and security for your transactions.","La exención Low-Value es adecuada para transacciones por debajo del umbral monetario especificado de 30 EUR, permitiendo que estas transacciones de bajo valor tengan la posibilidad de evitar la Autenticación Reforzada de Cliente (SCA) y agilizar el proceso de pago.Por otro lado, la exención Transaction-Risk-Analysis permite una evaluación dinámica de riesgos para sus transacciones. El emisor de la tarjeta y su adquirente evaluarán la transacción en función de varios factores de riesgo, permitiendo que las transacciones hasta un límite de 100 EUR califiquen para la exención si se consideran de bajo riesgo.Haga su selección cuidadosamente para optimizar el equilibrio entre la experiencia del cliente y la seguridad de sus transacciones."
"Exemption limit","Límite de exención"
"Please select the exemption type.","Por favor, seleccione el tipo de exención."
"The exemption limit is specified in EUR. Therefore, if the checkout currency is not in EUR, the conversion will depend on the exchange rate to EUR. It is essential to have EUR configured in your environment, and to ensure accurate conversions, please keep your exchange rates updated. If EUR is not configured, the 3DS exemption will not be applied, and the transaction will not have the exemption requested. Additional Note: PSD2 designates the EUR as the base currency for determining exemption limits for other currencies in the EEA. However, each region can decide to adapt these limits, and regions outside the EEA may also support exemption requests. Due to these complexities, we cannot guarantee that the exemption request will be considered by the issuer or your acquirer.","El límite de exención se especifica en EUR. Por lo tanto, si la moneda de pago no está en EUR, la conversión dependerá del tipo de cambio a EUR. Es esencial tener EUR configurado en su entorno, y para garantizar conversiones precisas, mantenga actualizados sus tipos de cambio.Si EUR no está configurado, la exención 3DS no se aplicará, y la transacción no tendrá la exención solicitada.Nota adicional: PSD2 designa el EUR como la moneda base para determinar los límites de exención para otras monedas en el EEE. Sin embargo, cada región puede decidir adaptar estos límites, y las regiones fuera del EEE también pueden admitir solicitudes de exención. Debido a estas complejidades, no podemos garantizar que la solicitud de exención sea considerada por el emisor o su adquirente."
"Please enter the amount limit (0 to 30 EUR).","Por favor, introduzca el límite de cantidad (0 a 30 EUR)."
"Please enter the amount limit (0 to 100 EUR).","Por favor, introduzca el límite de cantidad (0 a 100 EUR)."
